,Unnamed: 0,start,end,duration,round_epochs,loss,accuracy,val_loss,val_accuracy,batch_size,lr,optimizer,units
0,262,08/16/21-231558,08/16/21-231723,85.0221014022827,1,0.000615219643805176,1.0,0.06491480022668839,0.9851999878883362,25,1.0,SGD_11,250
1,136,08/16/21-204747,08/16/21-205037,169.70998787879944,1,0.00016471414710395038,0.9999666810035706,0.09671096503734587,0.9850999712944032,15,5.0,Adadelta_5,250
2,329,08/17/21-001723,08/17/21-001847,84.3226761817932,1,0.0002973478694912046,1.0,0.07271460443735123,0.9850999712944032,30,1.0,Adagrad_6,250
3,335,08/17/21-002034,08/17/21-002148,73.67419004440308,1,0.00044852652354165906,1.0,0.06990516185760498,0.9848999977111816,30,1.0,SGD_12,250
4,306,08/17/21-000018,08/17/21-000151,93.08594012260436,1,7.395246939267963e-05,0.9999833106994628,0.10203994065523148,0.9846000075340272,30,0.01,Adamax_7,250
5,352,08/17/21-002856,08/17/21-003032,96.80786204338074,1,2.4008606487768706e-05,1.0,0.09092842042446136,0.9846000075340272,30,5.0,Adadelta_5,250
6,347,08/17/21-002708,08/17/21-002823,74.69219851493834,1,0.00019610628078226,1.0,0.07138807326555252,0.9846000075340272,30,2.0,SGD_12,250
7,203,08/16/21-221156,08/16/21-221346,109.91788816452026,1,0.00016764701285865158,0.9999833106994628,0.08156664669513702,0.9844999909400941,20,2.0,SGD_12,250
8,119,08/16/21-203355,08/16/21-203601,126.50907945632936,1,0.00017287427908740938,1.0,0.07821650058031082,0.9844999909400941,15,1.0,SGD_12,250
9,146,08/16/21-210200,08/16/21-210428,148.0642788410187,1,0.0008132039220072329,1.0,0.06304233521223067,0.9843999743461608,20,0.001,Adam_3,250
10,280,08/16/21-232657,08/16/21-232848,111.31017303466795,1,1.4735781405761374e-05,1.0,0.10284151881933212,0.9843999743461608,25,5.0,Adadelta_5,250
11,47,08/16/21-184427,08/16/21-184729,181.9602882862091,1,0.00011601105506997555,1.0,0.08269596844911575,0.9843000173568726,10,1.0,SGD_12,250
12,424,08/17/21-012508,08/17/21-012637,88.68780279159546,1,0.00015628551773261282,0.9999499917030334,0.09515642374753952,0.9843000173568726,35,5.0,Adadelta_5,250
13,208,08/16/21-221428,08/16/21-221645,137.7804453372955,1,4.166104918112977e-05,1.0,0.10036983340978622,0.9843000173568726,20,5.0,Adadelta_5,250
14,234,08/16/21-225402,08/16/21-225550,107.22003316879272,1,0.000144789824844338,0.9999666810035706,0.110268235206604,0.9843000173568726,25,0.01,Adamax_7,250
15,190,08/16/21-220047,08/16/21-220235,108.79857206344604,1,0.0003718164807651192,1.0,0.07237190008163452,0.9840999841690063,20,1.0,SGD_11,250
16,432,08/17/21-012936,08/17/21-013157,140.8855860233307,1,0.0008674773271195589,1.0,0.06520497798919678,0.9840999841690063,40,0.001,AdaBeliefOptimizer_1,250
17,90,08/16/21-195708,08/16/21-195951,162.5431833267212,1,0.00010916936298599468,0.9999833106994628,0.14078521728515625,0.9840999841690063,15,0.01,Adamax_7,250
18,419,08/17/21-012327,08/17/21-012437,70.48822283744813,1,0.0002091080968966708,1.0,0.07537217438220978,0.9840999841690063,35,2.0,SGD_12,250
19,407,08/17/21-011719,08/17/21-011829,70.08022189140321,1,0.0003475580015219748,1.0,0.07471054792404175,0.984000027179718,35,1.0,SGD_12,250
20,18,08/16/21-174453,08/16/21-174844,231.48490786552432,1,0.00010024547373177484,0.9999499917030334,0.12706923484802246,0.984000027179718,10,0.01,Adamax_7,250
21,490,08/17/21-021304,08/17/21-021408,63.393100261688225,1,0.000966736173722893,0.999916672706604,0.06711704283952713,0.984000027179718,40,2.0,SGD_11,250
22,1,08/16/21-163931,08/16/21-164700,448.78826308250433,1,0.0011920182732865214,0.9995166659355164,0.12131229043006896,0.984000027179718,10,0.001,AdaBeliefOptimizer_2,250
23,191,08/16/21-220236,08/16/21-220424,108.93488955497742,1,0.00047015069867484266,0.9999833106994628,0.07226980477571487,0.9839000105857848,20,1.0,SGD_12,250
24,196,08/16/21-220505,08/16/21-220724,138.63431024551392,1,0.003396899905055761,0.9991833567619324,0.07387302070856094,0.9839000105857848,20,2.0,Adadelta_5,250
25,295,08/16/21-234303,08/16/21-234530,147.2799210548401,1,0.00040206703124567866,0.999916672706604,0.10036489367485046,0.9839000105857848,30,0.001,Nadam_8,250
26,64,08/16/21-190056,08/16/21-190500,243.90592122077942,1,4.6099703467916706e-06,1.0,0.12070365995168685,0.9839000105857848,10,5.0,Adadelta_5,250
27,346,08/17/21-002552,08/17/21-002708,75.5717122554779,1,0.00027883247821591794,1.0,0.07646072655916214,0.9839000105857848,30,2.0,SGD_11,250
28,162,08/16/21-213354,08/16/21-213608,133.40431499481198,1,4.447302853805013e-05,0.9999833106994628,0.121840737760067,0.9837999939918518,20,0.01,Adamax_7,250
29,257,08/16/21-231347,08/16/21-231524,97.1062343120575,1,0.0002557008701842278,1.0,0.07416840642690659,0.9837999939918518,25,1.0,Adagrad_6,250
30,275,08/16/21-232454,08/16/21-232620,85.56309318542479,1,0.00010226840822724624,1.0,0.08077903836965561,0.9837999939918518,25,2.0,SGD_12,250
31,401,08/17/21-011423,08/17/21-011540,77.65490388870239,1,0.00016438646707683802,1.0,0.07758364081382751,0.9837999939918518,35,1.0,Adagrad_6,250
32,46,08/16/21-184123,08/16/21-184427,184.0615830421448,1,0.00014178591663949192,1.0,0.08036404103040695,0.9837999939918518,10,1.0,SGD_11,250
33,491,08/17/21-021408,08/17/21-021510,62.414002656936646,1,0.00026427590637467796,1.0,0.07807878404855728,0.9837999939918518,40,2.0,SGD_12,250
34,450,08/17/21-015201,08/17/21-015317,75.98682665824892,1,0.0003717545769177377,0.9998666644096376,0.10691653937101364,0.9836999773979188,40,0.01,Adamax_7,250
35,496,08/17/21-021540,08/17/21-021659,79.10171723365785,1,2.7997444703942165e-05,1.0,0.10055094957351683,0.9836999773979188,40,5.0,Adadelta_5,250
36,124,08/16/21-203649,08/16/21-203938,168.8508155345917,1,0.0022045818623155355,0.9995833039283752,0.0816708654165268,0.9836000204086304,15,2.0,Adadelta_5,250
37,378,08/17/21-005849,08/17/21-010014,85.61471462249756,1,8.684309250384104e-06,1.0,0.11401581019163133,0.9836000204086304,35,0.01,Adamax_7,250
38,268,08/16/21-231925,08/16/21-232116,111.12339568138123,1,0.0015523876063525677,0.9995833039283752,0.08117866516113281,0.9835000038146972,25,2.0,Adadelta_5,250
39,263,08/16/21-231723,08/16/21-231848,85.1305751800537,1,0.0006172836292535068,1.0,0.06634845584630966,0.9835000038146972,25,1.0,SGD_12,250
40,185,08/16/21-215807,08/16/21-220008,121.21477437019348,1,0.00017082619888242334,1.0,0.08241499960422516,0.9835000038146972,20,1.0,Adagrad_6,250
41,202,08/16/21-221004,08/16/21-221156,111.85207223892212,1,0.00013868574751541018,1.0,0.08373559266328813,0.9835000038146972,20,2.0,SGD_11,250
42,473,08/17/21-020557,08/17/21-020706,69.20827317237854,1,0.00029855815228074784,0.9999833106994628,0.07502856850624083,0.9835000038146972,40,1.0,Adagrad_6,250
43,7,08/16/21-165924,08/16/21-170604,399.9026398658752,1,0.004614470060914755,0.9983999729156494,0.09833448380231856,0.9833999872207642,10,0.001,Nadam_8,250
44,147,08/16/21-210428,08/16/21-210638,129.73940443992615,1,0.0006953126285225152,0.999750018119812,0.10001607984304428,0.9833999872207642,20,0.001,Adam_4,250
45,435,08/17/21-013527,08/17/21-013642,75.30074739456177,1,0.0005011308239772916,0.999916672706604,0.09786045551300047,0.9833999872207642,40,0.001,Adam_4,250
46,144,08/16/21-205346,08/16/21-205806,259.8854784965515,1,0.0006452989764511585,1.0,0.0660816952586174,0.9832999706268309,20,0.001,AdaBeliefOptimizer_1,250
47,412,08/17/21-011900,08/17/21-012028,88.3648841381073,1,0.005116135347634554,0.9987333416938782,0.07104191929101944,0.9832999706268309,35,2.0,Adadelta_5,250
48,363,08/17/21-004013,08/17/21-004137,84.11613583564757,1,0.00015744417032692581,1.0,0.10250724107027054,0.9832999706268309,35,0.001,Adam_4,250
49,79,08/16/21-192547,08/16/21-193021,273.64196467399603,1,0.004374697804450989,0.9983500242233276,0.08680066466331482,0.9832000136375428,15,0.001,Nadam_8,250
50,256,08/16/21-231156,08/16/21-231347,110.88720178604126,1,0.0064971325919032106,0.9986000061035156,0.06408983469009401,0.9832000136375428,25,1.0,Adadelta_5,250
51,334,08/17/21-001919,08/17/21-002034,74.72568464279175,1,0.0002741111966315657,1.0,0.07501529902219772,0.9832000136375428,30,1.0,SGD_11,250
52,145,08/16/21-205806,08/16/21-210200,234.42844533920288,1,0.001557087525725365,0.9994999766349792,0.10632312297821044,0.9832000136375428,20,0.001,AdaBeliefOptimizer_2,250
53,479,08/17/21-020836,08/17/21-020937,61.57629561424256,1,0.0005445406422950327,1.0,0.07561416923999786,0.9830999970436096,40,1.0,SGD_12,250
54,184,08/16/21-215550,08/16/21-215807,137.0704185962677,1,0.002268361859023571,0.9995999932289124,0.0785113126039505,0.9830999970436096,20,1.0,Adadelta_5,250
55,112,08/16/21-202552,08/16/21-202839,167.5473484992981,1,0.004456824157387018,0.9990166425704956,0.06981667131185533,0.9830999970436096,15,1.0,Adadelta_5,250
56,472,08/17/21-020439,08/17/21-020557,77.29333996772765,1,0.006593146361410618,0.9988999962806702,0.06288081407546997,0.9829999804496764,40,1.0,Adadelta_5,250
57,118,08/16/21-203147,08/16/21-203355,127.41672086715698,1,0.00047069636639207596,0.9999833106994628,0.07972955703735353,0.9829000234603882,15,1.0,SGD_11,250
58,218,08/16/21-222756,08/16/21-222957,120.31338477134705,1,0.0007383039337582886,1.0,0.06599162518978119,0.9829000234603882,25,0.001,Adam_3,250
59,74,08/16/21-191704,08/16/21-192009,185.1506021022797,1,0.0004304608155507594,1.0,0.07475216686725616,0.9829000234603882,15,0.001,Adam_3,250
60,0,08/16/21-163112,08/16/21-163931,499.55681252479553,1,0.00043866701889783133,1.0,0.06361571699380875,0.9829000234603882,10,0.001,AdaBeliefOptimizer_1,250
61,245,08/16/21-230623,08/16/21-230757,94.26819014549255,1,0.005032327491790056,0.9995333552360536,0.06225756928324699,0.9828000068664552,25,0.1,Adagrad_6,250
62,2,08/16/21-164700,08/16/21-165125,264.5285427570343,1,0.0005339713534340261,1.0,0.06826365739107132,0.9828000068664552,10,0.001,Adam_3,250
63,360,08/17/21-003343,08/17/21-003617,153.8322389125824,1,0.0011882147518917918,1.0,0.06707185506820679,0.9828000068664552,35,0.001,AdaBeliefOptimizer_1,250
64,29,08/16/21-181737,08/16/21-182103,206.02216172218326,1,0.0013822688488289714,1.0,0.06779393553733826,0.9828000068664552,10,0.1,Adagrad_6,250
65,290,08/16/21-233804,08/16/21-233947,102.66291499137878,1,0.00882737338542938,0.9986666440963744,0.06078359857201576,0.982699990272522,30,0.001,Adam_3,250
66,3,08/16/21-165125,08/16/21-165508,222.9518136978149,1,0.0013819716405123472,0.9995999932289124,0.10616128146648407,0.982699990272522,10,0.001,Adam_4,250
67,216,08/16/21-222115,08/16/21-222442,207.2133777141571,1,0.002417654730379581,0.9998499751091005,0.06265071034431458,0.982699990272522,25,0.001,AdaBeliefOptimizer_1,250
68,72,08/16/21-190628,08/16/21-191157,329.74885320663446,1,0.0006975496653467418,1.0,0.06804905086755753,0.982699990272522,15,0.001,AdaBeliefOptimizer_1,250
69,40,08/16/21-183253,08/16/21-183658,244.14711260795596,1,0.006725946441292764,0.9984333515167236,0.0788138136267662,0.982699990272522,10,1.0,Adadelta_5,250
70,439,08/17/21-013810,08/17/21-014005,115.50414681434631,1,0.0012688693823292851,0.9995833039283752,0.098658487200737,0.9825999736785888,40,0.001,Nadam_8,250
71,52,08/16/21-184831,08/16/21-185237,245.89919066429138,1,0.0014707449590787294,0.999750018119812,0.09656701236963272,0.9825999736785888,10,2.0,Adadelta_5,250
72,362,08/17/21-003839,08/17/21-004013,93.3988106250763,1,0.0021764300763607025,0.999833345413208,0.06430855393409729,0.9825999736785888,35,0.001,Adam_3,250
73,274,08/16/21-232329,08/16/21-232454,85.59852886199951,1,0.00012865215830970556,1.0,0.08577253669500351,0.9825999736785888,25,2.0,SGD_11,250
74,418,08/17/21-012216,08/17/21-012326,70.45960474014281,1,0.0003883885510731489,0.9999833106994628,0.07929170876741409,0.9825999736785888,35,2.0,SGD_11,250
75,317,08/17/21-001055,08/17/21-001217,81.80514883995056,1,0.004821999929845333,0.9997000098228456,0.06320676952600479,0.9825999736785888,30,0.1,Adagrad_6,250
76,101,08/16/21-201750,08/16/21-202011,140.31767177581787,1,0.002535713370889425,0.9999333620071412,0.061906706541776664,0.9825999736785888,15,0.1,Adagrad_6,250
77,406,08/17/21-011609,08/17/21-011719,69.42146921157837,1,0.0006655881879851223,1.0,0.06984792649745941,0.9825999736785888,35,1.0,SGD_11,250
78,113,08/16/21-202839,08/16/21-203103,143.961118221283,1,0.00011044187704101204,1.0,0.09321114420890808,0.9825999736785888,15,1.0,Adagrad_6,250
79,441,08/17/21-014154,08/17/21-014322,88.75806784629822,1,0.011168455705046655,0.9970666766166688,0.07608825713396072,0.9825000166893004,40,0.001,RMSprop_10,250
80,217,08/16/21-222442,08/16/21-222756,194.15012335777283,1,0.002987162442877889,0.9990333318710328,0.08921337127685547,0.9825000166893004,25,0.001,AdaBeliefOptimizer_2,250
81,219,08/16/21-222957,08/16/21-223142,105.45199608802795,1,0.00037358954432420427,0.9998666644096376,0.10898007452487946,0.9824000000953674,25,0.001,Adam_4,250
82,400,08/17/21-011255,08/17/21-011423,87.2431948184967,1,0.012991032563149927,0.9969333410263062,0.06343410909175873,0.9822999835014344,35,1.0,Adadelta_5,250
83,361,08/17/21-003617,08/17/21-003839,141.86340451240542,1,0.0019792693201452494,0.9993500113487244,0.08901891857385635,0.9822999835014344,35,0.001,AdaBeliefOptimizer_2,250
84,223,08/16/21-223342,08/16/21-223636,173.72189092636108,1,0.0010521643562242387,0.9996666908264159,0.11217009276151656,0.9822999835014344,25,0.001,Nadam_8,250
85,374,08/17/21-005424,08/17/21-005559,94.95617604255676,1,0.005512058734893799,0.9983166456222534,0.08704465627670288,0.9822999835014344,35,0.01,Adam_3,250
86,389,08/17/21-010822,08/17/21-010938,76.28780937194823,1,0.009761861525475979,0.9988666772842408,0.059568073600530624,0.9822999835014344,35,0.1,Adagrad_6,250
87,433,08/17/21-013157,08/17/21-013404,126.2612955570221,1,0.0018545248312875628,0.9995666742324828,0.09072665125131607,0.9822999835014344,40,0.001,AdaBeliefOptimizer_2,250
88,131,08/16/21-204452,08/16/21-204659,127.04058384895323,1,0.001914097461849451,0.9994666576385498,0.10088559240102768,0.982200026512146,15,2.0,SGD_12,250
89,291,08/16/21-233947,08/16/21-234119,91.82943105697632,1,0.0024665447417646646,0.9993500113487244,0.09168747812509537,0.982200026512146,30,0.001,Adam_4,250
90,151,08/16/21-210906,08/16/21-211236,210.31744837760925,1,0.002179417060688138,0.9994333386421204,0.08363030105829239,0.982200026512146,20,0.001,Nadam_8,250
91,328,08/17/21-001547,08/17/21-001722,95.68892502784729,1,0.0017607917543500664,0.9997166395187378,0.07538904994726181,0.982200026512146,30,1.0,Adadelta_5,250
92,340,08/17/21-002220,08/17/21-002356,95.79487538337708,1,0.008015981875360012,0.9983000159263612,0.06668153405189514,0.982200026512146,30,2.0,Adadelta_5,250
93,440,08/17/21-014005,08/17/21-014154,108.2798798084259,1,0.001925291959196329,0.9994999766349792,0.10785827785730362,0.9821000099182128,40,0.001,RMSprop_9,250
94,288,08/16/21-233223,08/16/21-233521,177.44719862937927,1,0.0011886034626513722,1.0,0.06584721803665161,0.9821000099182128,30,0.001,AdaBeliefOptimizer_1,250
95,434,08/17/21-013404,08/17/21-013527,83.4120032787323,1,0.0008699859026819468,1.0,0.07188624888658524,0.9821000099182128,40,0.001,Adam_3,250
96,75,08/16/21-192009,08/16/21-192245,155.93211364746094,1,0.0130273113027215,0.9961833357810974,0.06337009370326996,0.9819999933242798,15,0.001,Adam_4,250
97,484,08/17/21-021007,08/17/21-021126,78.28817343711853,1,0.006306145340204239,0.9985666871070862,0.0676405131816864,0.9818999767303468,40,2.0,Adadelta_5,250
98,367,08/17/21-004314,08/17/21-004523,129.78587555885315,1,0.0010756037663668394,0.9997000098228456,0.10594949871301652,0.9818999767303468,35,0.001,Nadam_8,250
99,478,08/17/21-020734,08/17/21-020836,61.837424516677856,1,0.0039051494095474477,0.9995499849319458,0.06947698444128036,0.9818999767303468,40,1.0,SGD_11,250
100,35,08/16/21-182847,08/16/21-183150,182.7531359195709,1,0.002554840408265591,0.9999333620071412,0.06948256492614746,0.9818999767303468,10,0.1,SGD_12,250
101,225,08/16/21-223921,08/16/21-224131,130.25490880012512,1,0.0039124321192502975,0.9991333484649658,0.12087997049093245,0.9818999767303468,25,0.001,RMSprop_10,250
102,78,08/16/21-192302,08/16/21-192547,165.2089786529541,1,0.012133635580539705,0.9976333379745485,0.06323365122079849,0.9817000031471252,15,0.001,Adamax_7,250
103,300,08/16/21-234950,08/16/21-235247,176.54814505577087,1,0.0072298943996429435,0.9975000023841858,0.08616116642951965,0.9817000031471252,30,0.01,AdaBeliefOptimizer_1,250
104,444,08/17/21-014333,08/17/21-014555,141.55728769302368,1,0.009349963627755642,0.996916651725769,0.08565492182970047,0.9817000031471252,40,0.01,AdaBeliefOptimizer_1,250
105,461,08/17/21-020033,08/17/21-020140,67.58941197395325,1,0.014174014329910278,0.997783362865448,0.0635162964463234,0.9817000031471252,40,0.1,Adagrad_6,250
106,485,08/17/21-021126,08/17/21-021236,70.52895283699036,1,0.0003940249443985522,1.0,0.09793505072593688,0.981599986553192,40,2.0,Adagrad_6,250
107,150,08/16/21-210653,08/16/21-210906,132.42806768417358,1,0.012997658923268318,0.997433304786682,0.0650213286280632,0.981599986553192,20,0.001,Adamax_7,250
108,224,08/16/21-223636,08/16/21-223921,164.3679955005646,1,0.002124563092365861,0.9993833303451538,0.1475016176700592,0.981599986553192,25,0.001,RMSprop_9,250
109,289,08/16/21-233521,08/16/21-233804,162.83980941772458,1,0.0011310902191326024,0.9996166825294496,0.10812197625637054,0.981599986553192,30,0.001,AdaBeliefOptimizer_2,250
110,73,08/16/21-191157,08/16/21-191704,306.29508996009827,1,0.0056364587508142,0.9980833530426024,0.08367919921875,0.9815000295639038,15,0.001,AdaBeliefOptimizer_2,250
111,368,08/17/21-004523,08/17/21-004726,122.84749126434326,1,0.01836108416318893,0.9947333335876464,0.07499969005584718,0.9815000295639038,35,0.001,RMSprop_9,250
112,107,08/16/21-202300,08/16/21-202505,124.15101218223572,1,0.014383302070200443,0.9970333576202391,0.06308814138174057,0.9815000295639038,15,0.1,SGD_12,250
113,446,08/17/21-014803,08/17/21-014929,86.25144982337952,1,0.0025383976753801107,0.9992333054542542,0.09681311994791032,0.9814000129699708,40,0.01,Adam_3,250
114,296,08/16/21-234530,08/16/21-234749,138.83198165893558,1,0.007460791151970625,0.998033344745636,0.09383928775787354,0.9814000129699708,30,0.001,RMSprop_9,250
115,297,08/16/21-234749,08/16/21-234939,109.78547883033752,1,0.002732450142502785,0.9994000196456908,0.10784582793712616,0.9814000129699708,30,0.001,RMSprop_10,250
116,6,08/16/21-165530,08/16/21-165924,234.41110038757324,1,0.01135107409209013,0.9975000023841858,0.06604447960853578,0.9814000129699708,10,0.001,Adamax_7,250
117,453,08/17/21-015704,08/17/21-015834,89.98713445663452,1,0.015173160471022127,0.997183322906494,0.2459680140018463,0.9812999963760376,40,0.01,RMSprop_10,250
118,80,08/16/21-193021,08/16/21-193437,256.47316145896906,1,0.014597941190004347,0.99631667137146,0.10771100968122482,0.9812999963760376,15,0.001,RMSprop_9,250
119,302,08/16/21-235529,08/16/21-235714,104.65872931480408,1,0.006231372710317372,0.998033344745636,0.0909772515296936,0.9812999963760376,30,0.01,Adam_3,250
120,438,08/17/21-013655,08/17/21-013810,74.86580061912538,1,0.016493935137987137,0.9964500069618224,0.06112951785326004,0.9811999797821044,40,0.001,Adamax_7,250
121,153,08/16/21-211553,08/16/21-211832,158.92772889137268,1,0.006610396783798933,0.9983000159263612,0.12924803793430328,0.9811999797821044,20,0.001,RMSprop_10,250
122,81,08/16/21-193437,08/16/21-193800,202.9055061340332,1,0.021591732278466225,0.9938166737556458,0.08233911544084549,0.9811000227928162,15,0.001,RMSprop_10,250
123,34,08/16/21-182546,08/16/21-182847,181.4236354827881,1,0.006047114729881287,0.9992166757583618,0.06721348315477371,0.9810000061988832,10,0.1,SGD_11,250
124,178,08/16/21-215132,08/16/21-215320,107.74892330169678,1,0.01624005101621151,0.9964166879653932,0.06628952920436859,0.9807999730110168,20,0.1,SGD_11,250
125,173,08/16/21-214853,08/16/21-215053,120.6225290298462,1,0.002906915731728077,0.999916672706604,0.06635436415672302,0.9807999730110168,20,0.1,Adagrad_6,250
