,Unnamed: 0,start,end,duration,round_epochs,loss,accuracy,val_loss,val_accuracy,batch_size,lr,optimizer,units
376,483,08/17/21-021001,08/17/21-021007,6.0238094329833975,1,92.85196685791016,0.09915000200271606,92.88054656982422,0.10090000182390213,40,2.0,Adam_4,250
377,350,08/17/21-002842,08/17/21-002849,6.770158290863037,1,259.9638061523437,0.09915000200271606,259.72982788085943,0.10090000182390213,30,5.0,Adam_3,250
378,63,08/16/21-190045,08/16/21-190056,10.916016817092896,1,470.5635681152344,0.09915000200271606,469.8443908691406,0.10090000182390213,10,5.0,Adam_4,250
379,356,08/17/21-003054,08/17/21-003102,8.085177421569824,1,686.5589599609375,0.09915000200271606,689.1382446289062,0.10090000182390213,30,5.0,RMSprop_9,250
380,343,08/17/21-002528,08/17/21-002537,8.4324049949646,1,167.9208984375,0.09915000200271606,167.45684814453125,0.10090000182390213,30,2.0,Nadam_8,250
381,65,08/16/21-190500,08/16/21-190510,10.351701974868773,1,2.3197007179260254,0.09915000200271606,2.3193132877349854,0.10090000182390213,10,5.0,Adagrad_6,250
382,349,08/17/21-002833,08/17/21-002842,9.183296442031859,1,3.1701765060424805,0.09736666828393936,3.162111759185791,0.0982000008225441,30,5.0,AdaBeliefOptimizer_2,250
383,354,08/17/21-003039,08/17/21-003045,6.4077603816986075,1,77.72065734863281,0.09736666828393936,77.89757537841797,0.0982000008225441,30,5.0,Adamax_7,250
384,498,08/17/21-021705,08/17/21-021711,6.06013560295105,1,130.6671142578125,0.09736666828393936,130.3741455078125,0.0982000008225441,40,5.0,Adamax_7,250
385,357,08/17/21-003102,08/17/21-003109,7.063937664031982,1,932.9219360351562,0.09736666828393936,929.1953735351562,0.0982000008225441,30,5.0,RMSprop_10,250
386,423,08/17/21-012502,08/17/21-012508,6.17518949508667,1,417.76763916015625,0.09736666828393936,419.76513671875,0.0982000008225441,35,5.0,Adam_4,250
387,135,08/16/21-204738,08/16/21-204747,8.526279211044313,1,301.708740234375,0.09736666828393936,298.977783203125,0.0982000008225441,15,5.0,Adam_4,250
388,495,08/17/21-021534,08/17/21-021540,6.047231197357178,1,221.61888122558597,0.09736666828393936,220.5899200439453,0.0982000008225441,40,5.0,Adam_4,250
389,137,08/16/21-205037,08/16/21-205045,8.01573634147644,1,3.3579807281494136,0.09736666828393936,3.3560640811920166,0.0982000008225441,15,5.0,Adagrad_6,250
390,501,08/17/21-021727,08/17/21-021733,6.560873746871947,1,719.9820556640625,0.09736666828393936,716.7540283203125,0.0982000008225441,40,5.0,RMSprop_10,250
391,99,08/16/21-201455,08/16/21-201503,8.507472515106201,1,3.180802822113037,0.09736666828393936,3.1755576133728027,0.0982000008225441,15,0.1,Adam_4,250
392,499,08/17/21-021711,08/17/21-021719,7.581287384033202,1,379.3708190917969,0.09736666828393936,379.4259643554688,0.0982000008225441,40,5.0,Nadam_8,250
393,181,08/16/21-215521,08/16/21-215533,11.9863440990448,1,2.394560575485229,0.09736666828393936,2.3961317539215092,0.0982000008225441,20,1.0,AdaBeliefOptimizer_2,250
394,387,08/17/21-010648,08/17/21-010655,6.136273622512817,1,4.574540138244629,0.09736666828393936,4.587608337402344,0.0982000008225441,35,0.1,Adam_4,250
395,345,08/17/21-002545,08/17/21-002552,7.102319002151488,1,376.45928955078125,0.09736666828393936,378.1626281738281,0.0982000008225441,30,2.0,RMSprop_10,250
396,470,08/17/21-020427,08/17/21-020433,6.258155822753906,1,82.84534454345703,0.09736666828393936,83.13324737548828,0.0982000008225441,40,1.0,Adam_3,250
397,171,08/16/21-214626,08/16/21-214634,7.819844484329224,1,4.759081840515137,0.09736666828393936,4.759693622589111,0.0982000008225441,20,0.1,Adam_4,250
398,408,08/17/21-011829,08/17/21-011838,8.999233007431028,1,2.42333459854126,0.09736666828393936,2.4228296279907227,0.0982000008225441,35,2.0,AdaBeliefOptimizer_1,250
399,319,08/17/21-001224,08/17/21-001232,8.472741603851317,1,8.304100036621094,0.09736666828393936,8.311991691589355,0.0982000008225441,30,0.1,Nadam_8,250
400,199,08/16/21-220934,08/16/21-220945,10.862677812576294,1,185.327392578125,0.09736666828393936,185.90562438964844,0.0982000008225441,20,2.0,Nadam_8,250
401,133,08/16/21-204715,08/16/21-204729,14.018497228622437,1,3.0854408740997314,0.09871666878461838,3.094244718551636,0.09799999743700027,15,5.0,AdaBeliefOptimizer_2,250
402,462,08/17/21-020140,08/17/21-020146,6.065219640731812,1,2.850743055343628,0.09871666878461838,2.8513107299804688,0.09799999743700027,40,0.1,Adamax_7,250
403,27,08/16/21-181321,08/16/21-181332,10.956078290939331,1,4.5779690742492685,0.09871666878461838,4.558521270751953,0.09799999743700027,10,0.1,Adam_4,250
404,187,08/16/21-220017,08/16/21-220027,10.901905298233032,1,56.512779235839844,0.09871666878461838,56.4031867980957,0.09799999743700027,20,1.0,Nadam_8,250
405,421,08/17/21-012446,08/17/21-012455,8.715198516845701,1,6.9748148918151855,0.09871666878461838,6.973610877990723,0.09799999743700027,35,5.0,AdaBeliefOptimizer_2,250
406,422,08/17/21-012455,08/17/21-012502,6.520390510559082,1,269.3841552734375,0.09871666878461838,267.80538940429693,0.09799999743700027,35,5.0,Adam_3,250
407,426,08/17/21-012643,08/17/21-012649,6.1539082527160645,1,104.5326156616211,0.09871666878461838,104.76618957519531,0.09799999743700027,35,5.0,Adamax_7,250
408,142,08/16/21-205128,08/16/21-205136,7.359540939331055,1,32.185253143310554,0.09871666878461838,32.275745391845696,0.09799999743700027,15,5.0,SGD_11,250
409,32,08/16/21-182516,08/16/21-182532,15.718385219573975,1,,0.09871666878461838,,0.09799999743700027,10,0.1,RMSprop_9,250
410,201,08/16/21-220955,08/16/21-221004,8.848555803298948,1,325.0166015625,0.09871666878461838,324.2728271484375,0.09799999743700027,20,2.0,RMSprop_10,250
411,123,08/16/21-203640,08/16/21-203649,8.510070323944094,1,148.87684631347656,0.09871666878461838,148.67819213867188,0.09799999743700027,15,2.0,Adam_4,250
412,204,08/16/21-221346,08/16/21-221359,12.422429323196411,1,20.06548500061035,0.09871666878461838,20.10360145568848,0.09799999743700027,20,5.0,AdaBeliefOptimizer_1,250
413,410,08/17/21-011847,08/17/21-011853,6.451793909072876,1,155.35523986816406,0.09871666878461838,155.00376892089844,0.09799999743700027,35,2.0,Adam_3,250
414,320,08/17/21-001233,08/17/21-001240,7.8531622886657715,1,,0.09871666878461838,,0.09799999743700027,30,0.1,RMSprop_9,250
415,49,08/16/21-184749,08/16/21-184808,18.749058485031128,1,2.666366577148437,0.09871666878461838,2.660909414291382,0.09799999743700027,10,2.0,AdaBeliefOptimizer_2,250
416,69,08/16/21-190555,08/16/21-190608,13.28873896598816,1,731.7564086914062,0.09871666878461838,737.7550048828125,0.09799999743700027,10,5.0,RMSprop_10,250
417,459,08/17/21-015908,08/17/21-015914,5.985851287841798,1,2.93859338760376,0.09871666878461838,2.929286241531372,0.09799999743700027,40,0.1,Adam_4,250
418,475,08/17/21-020712,08/17/21-020720,7.705737829208374,1,65.06178283691406,0.09871666878461838,65.63135528564453,0.09799999743700027,40,1.0,Nadam_8,250
419,476,08/17/21-020720,08/17/21-020727,7.253408908843994,1,167.69654846191406,0.09871666878461838,168.90792846679688,0.09799999743700027,40,1.0,RMSprop_9,250
420,392,08/17/21-010953,08/17/21-011000,7.417922496795653,1,,0.09871666878461838,,0.09799999743700027,35,0.1,RMSprop_9,250
421,253,08/16/21-231130,08/16/21-231141,10.349350452423096,1,2.4006247520446777,0.09871666878461838,2.405739545822144,0.09799999743700027,25,1.0,AdaBeliefOptimizer_2,250
422,104,08/16/21-202032,08/16/21-202044,11.755313873291016,1,,0.09871666878461838,,0.09799999743700027,15,0.1,RMSprop_9,250
423,248,08/16/21-230814,08/16/21-230823,9.113430976867676,1,,0.09871666878461838,,0.09799999743700027,25,0.1,RMSprop_9,250
424,45,08/16/21-184109,08/16/21-184123,13.32813596725464,1,271.369384765625,0.09871666878461838,271.06210327148443,0.09799999743700027,10,1.0,RMSprop_10,250
425,44,08/16/21-184053,08/16/21-184109,15.900491952896118,1,128.17634582519528,0.09871666878461838,127.6176528930664,0.09799999743700027,10,1.0,RMSprop_9,250
426,487,08/17/21-021243,08/17/21-021250,7.6060242652893075,1,143.51023864746094,0.09871666878461838,143.95358276367188,0.09799999743700027,40,2.0,Nadam_8,250
427,220,08/16/21-223142,08/16/21-223149,7.040518283843994,1,2.3219435214996342,0.0987333357334137,2.318468809127808,0.09799999743700027,25,0.001,Adadelta_5,250
428,122,08/16/21-203631,08/16/21-203640,9.47264003753662,1,101.30451202392578,0.09871666878461838,101.9908447265625,0.09799999743700027,15,2.0,Adam_3,250
429,464,08/17/21-020154,08/17/21-020201,7.135616779327393,1,,0.09871666878461838,,0.09799999743700027,40,0.1,RMSprop_9,250
430,210,08/16/21-221653,08/16/21-221701,7.927661895751952,1,82.97894287109375,0.09871666878461838,82.77850341796875,0.09799999743700027,20,5.0,Adamax_7,250
431,493,08/17/21-021519,08/17/21-021527,8.214957475662231,1,2.4855611324310303,0.09871666878461838,2.4839794635772705,0.09799999743700027,40,5.0,AdaBeliefOptimizer_2,250
432,292,08/16/21-234119,08/16/21-234125,6.282177686691284,1,2.3516650199890137,0.09871666878461838,2.350407838821411,0.09799999743700027,30,0.001,Adadelta_5,250
433,474,08/17/21-020706,08/17/21-020712,6.039001226425171,1,13.945587158203125,0.09751666337251663,13.939974784851074,0.09740000218153,40,1.0,Adamax_7,250
434,252,08/16/21-231119,08/16/21-231130,11.006206512451172,1,2.3941328525543213,0.09751666337251663,2.3912172317504883,0.09740000218153,25,1.0,AdaBeliefOptimizer_1,250
435,281,08/16/21-232848,08/16/21-232855,6.7454583644866934,1,2.3851873874664307,0.09751666337251663,2.3879082202911377,0.09740000218153,25,5.0,Adagrad_6,250
436,330,08/17/21-001847,08/17/21-001855,8.278428554534912,1,18.68304443359375,0.09751666337251663,18.52391624450684,0.09740000218153,30,1.0,Adamax_7,250
437,337,08/17/21-002158,08/17/21-002207,9.212904453277588,1,2.3277909755706787,0.09751666337251663,2.328102827072144,0.09740000218153,30,2.0,AdaBeliefOptimizer_2,250
438,66,08/16/21-190511,08/16/21-190522,11.27801775932312,1,140.6435546875,0.09751666337251663,140.73680114746094,0.09740000218153,10,5.0,Adamax_7,250
439,110,08/16/21-202534,08/16/21-202543,9.436828136444092,1,60.14677810668945,0.09751666337251663,60.26321411132813,0.09740000218153,15,1.0,Adam_3,250
440,331,08/17/21-001855,08/17/21-001904,8.409553527832031,1,102.52545166015624,0.09751666337251663,102.21946716308594,0.09740000218153,30,1.0,Nadam_8,250
441,364,08/17/21-004137,08/17/21-004143,6.019106864929199,1,2.327585935592652,0.09751666337251663,2.327739953994751,0.09740000218153,35,0.001,Adadelta_5,250
442,57,08/16/21-185332,08/16/21-185345,13.305280447006226,1,327.4832458496094,0.09751666337251663,327.9305114746094,0.09740000218153,10,2.0,RMSprop_10,250
443,386,08/17/21-010642,08/17/21-010648,6.435182571411133,1,3.006541967391968,0.09751666337251663,2.9913315773010254,0.09740000218153,35,0.1,Adam_3,250
444,48,08/16/21-184729,08/16/21-184749,20.15342402458191,1,2.9235198497772217,0.09751666337251663,2.9282007217407227,0.09740000218153,10,2.0,AdaBeliefOptimizer_1,250
445,336,08/17/21-002148,08/17/21-002157,9.711671829223633,1,2.393161535263061,0.09751666337251663,2.390234470367432,0.09740000218153,30,2.0,AdaBeliefOptimizer_1,250
446,120,08/16/21-203602,08/16/21-203617,15.097800016403198,1,2.875880479812622,0.09751666337251663,2.8688080310821533,0.09740000218153,15,2.0,AdaBeliefOptimizer_1,250
447,261,08/16/21-231550,08/16/21-231558,7.935759544372559,1,166.09243774414062,0.09751666337251663,165.695068359375,0.09740000218153,25,1.0,RMSprop_10,250
448,324,08/17/21-001514,08/17/21-001524,9.729605913162233,1,2.3471717834472656,0.09751666337251663,2.3456616401672363,0.09740000218153,30,1.0,AdaBeliefOptimizer_1,250
449,195,08/16/21-220458,08/16/21-220505,7.8622286319732675,1,116.94660186767578,0.09751666337251663,116.11861419677734,0.09740000218153,20,2.0,Adam_4,250
450,39,08/16/21-183243,08/16/21-183253,10.842854738235474,1,82.42790222167969,0.09751666337251663,82.17089080810547,0.09740000218153,10,1.0,Adam_4,250
451,270,08/16/21-232254,08/16/21-232302,7.098839998245238,1,26.516000747680664,0.09751666337251663,26.403106689453125,0.09740000218153,25,2.0,Adamax_7,250
452,182,08/16/21-215533,08/16/21-215542,8.566280603408812,1,56.94141387939453,0.09751666337251663,56.85228729248047,0.09740000218153,20,1.0,Adam_3,250
453,139,08/16/21-205054,08/16/21-205106,12.675363063812256,1,746.4734497070312,0.09751666337251663,746.831298828125,0.09740000218153,15,5.0,Nadam_8,250
454,68,08/16/21-190539,08/16/21-190555,15.826778411865234,1,1075.240478515625,0.09751666337251663,1078.088623046875,0.09740000218153,10,5.0,RMSprop_9,250
455,265,08/16/21-231900,08/16/21-231910,10.398224115371702,1,2.412180662155152,0.09863333404064177,2.416031837463379,0.0957999974489212,25,2.0,AdaBeliefOptimizer_2,250
456,255,08/16/21-231149,08/16/21-231156,7.089692115783691,1,91.02719116210938,0.09863333404064177,91.39976501464844,0.0957999974489212,25,1.0,Adam_4,250
457,267,08/16/21-231918,08/16/21-231925,7.057016611099242,1,136.62059020996094,0.09863333404064177,137.89930725097656,0.0957999974489212,25,2.0,Adam_4,250
458,254,08/16/21-231141,08/16/21-231148,7.501178979873657,1,82.07886505126953,0.09863333404064177,82.41698455810547,0.0957999974489212,25,1.0,Adam_3,250
459,428,08/17/21-012657,08/17/21-012705,7.5712151527404785,1,1121.085693359375,0.09863333404064177,1124.7470703125,0.0957999974489212,35,5.0,RMSprop_9,250
460,108,08/16/21-202505,08/16/21-202519,14.795251846313475,1,2.391244649887085,0.09863333404064177,2.398087978363037,0.0957999974489212,15,1.0,AdaBeliefOptimizer_1,250
461,109,08/16/21-202520,08/16/21-202533,13.952176332473755,1,2.5098280906677246,0.09863333404064177,2.5130717754364014,0.0957999974489212,15,1.0,AdaBeliefOptimizer_2,250
462,471,08/17/21-020433,08/17/21-020439,6.039063453674316,1,63.29211807250977,0.09863333404064177,63.66518783569336,0.0957999974489212,40,1.0,Adam_4,250
463,486,08/17/21-021236,08/17/21-021242,6.046170234680176,1,28.148208618164066,0.09863333404064177,28.3016414642334,0.0957999974489212,40,2.0,Adamax_7,250
464,211,08/16/21-221701,08/16/21-221712,10.640360593795775,1,350.9940185546875,0.09863333404064177,352.4209289550781,0.0957999974489212,20,5.0,Nadam_8,250
465,209,08/16/21-221645,08/16/21-221653,7.474856615066527,1,2.4300107955932617,0.09863333404064177,2.4357593059539795,0.0957999974489212,20,5.0,Adagrad_6,250
466,205,08/16/21-221359,08/16/21-221411,12.14692735671997,1,3.1840028762817383,0.09863333404064177,3.192924976348877,0.0957999974489212,20,5.0,AdaBeliefOptimizer_2,250
467,200,08/16/21-220945,08/16/21-220955,10.060403585433962,1,352.1416320800781,0.09863333404064177,351.30841064453125,0.0957999974489212,20,2.0,RMSprop_9,250
468,192,08/16/21-220425,08/16/21-220437,12.461078643798828,1,2.518084049224853,0.09863333404064177,2.521447896957397,0.0957999974489212,20,2.0,AdaBeliefOptimizer_1,250
469,134,08/16/21-204729,08/16/21-204738,9.465132951736448,1,501.12353515625,0.09863333404064177,503.4845886230469,0.0957999974489212,15,5.0,Adam_3,250
470,116,08/16/21-203125,08/16/21-203137,11.909278154373169,1,105.78469848632812,0.09863333404064177,106.13849639892578,0.0957999974489212,15,1.0,RMSprop_9,250
471,327,08/17/21-001540,08/17/21-001547,6.380321741104126,1,46.42764663696289,0.09863333404064177,46.67821502685547,0.0957999974489212,30,1.0,Adam_4,250
472,284,08/16/21-232912,08/16/21-232921,9.238425731658936,1,988.4500732421876,0.09863333404064177,989.847412109375,0.0957999974489212,25,5.0,RMSprop_9,250
473,36,08/16/21-183150,08/16/21-183211,20.60032367706299,1,2.578690528869629,0.09863333404064177,2.58378005027771,0.0957999974489212,10,1.0,AdaBeliefOptimizer_1,250
474,425,08/17/21-012637,08/17/21-012643,5.996102809906006,1,3.5064682960510254,0.09863333404064177,3.5186328887939453,0.0957999974489212,35,5.0,Adagrad_6,250
475,50,08/16/21-184808,08/16/21-184820,12.243382692337036,1,146.38824462890625,0.09863333404064177,146.93692016601562,0.0957999974489212,10,2.0,Adam_3,250
476,37,08/16/21-183211,08/16/21-183230,19.084388256073,1,2.4893603324890137,0.09863333404064177,2.492626667022705,0.0957999974489212,10,1.0,AdaBeliefOptimizer_2,250
477,409,08/17/21-011838,08/17/21-011847,8.643940210342407,1,2.5468244552612305,0.09863333404064177,2.555713415145874,0.0957999974489212,35,2.0,AdaBeliefOptimizer_2,250
478,326,08/17/21-001533,08/17/21-001540,6.7821924686431885,1,59.58697891235352,0.09863333404064177,59.92796325683594,0.0957999974489212,30,1.0,Adam_3,250
479,314,08/17/21-000907,08/17/21-000914,6.783398151397705,1,3.0925309658050537,0.09863333404064177,3.0937716960906982,0.0957999974489212,30,0.1,Adam_3,250
480,183,08/16/21-215542,08/16/21-215550,7.914923429489137,1,50.2822151184082,0.09035000205039978,50.01280975341797,0.08919999748468399,20,1.0,Adam_4,250
481,38,08/16/21-183230,08/16/21-183242,12.302409410476685,1,60.44838333129883,0.09035000205039978,60.54119491577149,0.08919999748468399,10,1.0,Adam_3,250
482,403,08/17/21-011547,08/17/21-011555,7.872951984405518,1,76.8702392578125,0.09035000205039978,76.38417053222656,0.08919999748468399,35,1.0,Nadam_8,250
483,42,08/16/21-184025,08/16/21-184036,11.178273439407349,1,24.90932464599609,0.09035000205039978,24.62928009033203,0.08919999748468399,10,1.0,Adamax_7,250
484,128,08/16/21-204223,08/16/21-204235,11.83276629447937,1,516.3682250976561,0.09035000205039978,516.0657958984375,0.08919999748468399,15,2.0,RMSprop_9,250
485,494,08/17/21-021527,08/17/21-021534,6.256281852722168,1,498.8973388671875,0.09035000205039978,503.3829650878906,0.08919999748468399,40,5.0,Adam_3,250
486,404,08/17/21-011555,08/17/21-011602,7.526756048202515,1,147.4052276611328,0.09035000205039978,147.79307556152344,0.08919999748468399,35,1.0,RMSprop_9,250
487,33,08/16/21-182532,08/16/21-182546,13.7111656665802,1,15.513401985168455,0.09035000205039978,15.566753387451172,0.08919999748468399,10,0.1,RMSprop_10,250
488,206,08/16/21-221411,08/16/21-221420,8.406282663345339,1,354.5033874511719,0.09035000205039978,356.6471252441406,0.08919999748468399,20,5.0,Adam_3,250
489,207,08/16/21-221420,08/16/21-221427,7.822155475616455,1,337.4024658203125,0.09035000205039978,337.08367919921875,0.08919999748468399,20,5.0,Adam_4,250
490,396,08/17/21-011225,08/17/21-011234,9.015382766723633,1,2.444098234176636,0.09035000205039978,2.4444077014923096,0.08919999748468399,35,1.0,AdaBeliefOptimizer_1,250
491,489,08/17/21-021258,08/17/21-021304,6.546971321105957,1,289.2869873046875,0.09035000205039978,291.4047546386719,0.08919999748468399,40,2.0,RMSprop_10,250
492,391,08/17/21-010945,08/17/21-010952,7.936793565750122,1,6.847788333892822,0.09035000205039978,6.888700008392334,0.08919999748468399,35,0.1,Nadam_8,250
493,117,08/16/21-203137,08/16/21-203147,10.24036741256714,1,103.55264282226562,0.09035000205039978,103.49732971191406,0.08919999748468399,15,1.0,RMSprop_10,250
494,60,08/16/21-185954,08/16/21-190014,20.230335474014282,1,42.11322021484375,0.09035000205039978,41.9536361694336,0.08919999748468399,10,5.0,AdaBeliefOptimizer_1,250
495,353,08/17/21-003033,08/17/21-003039,6.075244903564452,1,2.458747148513794,0.09035000205039978,2.46138596534729,0.08919999748468399,30,5.0,Adagrad_6,250
496,482,08/17/21-020955,08/17/21-021001,6.309973955154419,1,144.8387908935547,0.09035000205039978,145.65460205078125,0.08919999748468399,40,2.0,Adam_3,250
497,342,08/17/21-002522,08/17/21-002528,6.440513610839844,1,41.39892959594727,0.09035000205039978,41.37170791625977,0.08919999748468399,30,2.0,Adamax_7,250
498,247,08/16/21-230805,08/16/21-230814,9.675433874130247,1,5.671028137207031,0.09035000205039978,5.680008411407472,0.08919999748468399,25,0.1,Nadam_8,250
499,458,08/17/21-015902,08/17/21-015908,6.288370609283447,1,2.597286462783813,0.09035000205039978,2.5947415828704834,0.08919999748468399,40,0.1,Adam_3,250
500,333,08/17/21-001912,08/17/21-001919,7.038694381713867,1,171.4040985107422,0.09035000205039978,172.4348907470703,0.08919999748468399,30,1.0,RMSprop_10,250
501,463,08/17/21-020146,08/17/21-020154,7.5874059200286865,1,7.342634677886963,0.09035000205039978,7.323158740997314,0.08919999748468399,40,0.1,Nadam_8,250
502,321,08/17/21-001241,08/17/21-001248,7.091702699661255,1,16.595279693603516,0.09035000205039978,16.612892150878903,0.08919999748468399,30,0.1,RMSprop_10,250
503,469,08/17/21-020418,08/17/21-020427,8.249132394790651,1,2.50600814819336,0.09035000205039978,2.5022692680358887,0.08919999748468399,40,1.0,AdaBeliefOptimizer_2,250
